date,store_id,city,product,units_sold,price,revenue
2025-08-18,S04,Chennai,Espresso,5,57.5,287.5
2025-08-18,S04,Chennai,Latte,6,68.6,411.6
2025-08-18,S04,Chennai,Cappuccino,4,92.83,371.32
2025-08-18,S04,Chennai,Americano,6,115.26,691.56
2025-08-18,S04,Chennai,Mocha,3,135.46,406.38
2025-08-18,S05,Kolkata,Espresso,4,49.09,196.36
2025-08-18,S05,Kolkata,Latte,4,64.78,259.12
2025-08-18,S05,Kolkata,Cappuccino,7,86.41,604.87
2025-08-18,S05,Kolkata,Americano,9,108.6,977.4
2025-08-18,S05,Kolkata,Mocha,7,135.97,951.79
2025-08-19,S01,Mumbai,Espresso,4,47.31,189.24
2025-08-19,S01,Mumbai,Latte,2,68.7,137.4
2025-08-19,S01,Mumbai,Cappuccino,3,94.17,282.51
2025-08-19,S01,Mumbai,Americano,8,113.88,911.04
2025-08-19,S01,Mumbai,Mocha,6,139.51,837.06
2025-08-19,S02,Delhi,Espresso,1,47.99,47.99
2025-08-19,S02,Delhi,Latte,4,64.55,258.2
2025-08-19,S02,Delhi,Cappuccino,7,87.22,610.54
2025-08-19,S02,Delhi,Americano,7,110.74,775.18
2025-08-19,S02,Delhi,Mocha,2,124.78,249.56
2025-08-19,S03,Bengaluru,Espresso,4,49.54,198.16
2025-08-19,S03,Bengaluru,Latte,4,63.25,253.0
2025-08-19,S03,Bengaluru,Cappuccino,5,93.09,465.45
2025-08-19,S03,Bengaluru,Americano,4,114.39,457.56
2025-08-19,S03,Bengaluru,Mocha,6,126.4,758.4
2025-08-19,S04,Chennai,Espresso,3,46.59,139.77
2025-08-19,S04,Chennai,Latte,9,63.03,567.27
2025-08-19,S04,Chennai,Cappuccino,6,94.88,569.28
2025-08-19,S04,Chennai,Americano,6,106.39,638.34
2025-08-19,S04,Chennai,Mocha,3,130.63,391.89
2025-08-19,S05,Kolkata,Espresso,9,55.69,501.21
2025-08-19,S05,Kolkata,Latte,5,71.62,358.1
2025-08-19,S05,Kolkata,Cappuccino,2,86.33,172.66
2025-08-19,S05,Kolkata,Americano,6,110.24,661.44
2025-08-19,S05,Kolkata,Mocha,4,124.6,498.4
2025-08-20,S01,Mumbai,Espresso,3,47.45,142.35
2025-08-20,S01,Mumbai,Latte,4,59.69,238.76
2025-08-20,S01,Mumbai,Cappuccino,2,90.06,180.12
2025-08-20,S01,Mumbai,Americano,3,105.99,317.97
2025-08-20,S01,Mumbai,Mocha,6,144.95,869.7
2025-08-20,S02,Delhi,Espresso,2,43.04,86.08
2025-08-20,S02,Delhi,Latte,7,70.78,495.46
2025-08-20,S02,Delhi,Cappuccino,6,84.75,508.5
2025-08-20,S02,Delhi,Americano,11,112.52,1237.72
2025-08-20,S02,Delhi,Mocha,8,141.15,1129.2
2025-08-20,S03,Bengaluru,Espresso,12,55.9,670.8
2025-08-20,S03,Bengaluru,Latte,6,70.39,422.34
2025-08-20,S03,Bengaluru,Cappuccino,2,82.86,165.72
2025-08-20,S03,Bengaluru,Americano,9,116.56,1049.04
2025-08-20,S03,Bengaluru,Mocha,5,132.92,664.6
2025-08-20,S04,Chennai,Espresso,7,54.26,379.82
2025-08-20,S04,Chennai,Latte,6,71.25,427.5
2025-08-20,S04,Chennai,Cappuccino,5,92.1,460.5
2025-08-20,S04,Chennai,Americano,4,104.68,418.72
2025-08-20,S04,Chennai,Mocha,11,132.86,1461.46
2025-08-20,S05,Kolkata,Espresso,4,51.41,205.64
2025-08-20,S05,Kolkata,Latte,6,72.45,434.7
2025-08-20,S05,Kolkata,Cappuccino,8,81.48,651.84
2025-08-20,S05,Kolkata,Americano,6,103.43,620.58
2025-08-20,S05,Kolkata,Mocha,5,130.13,650.65
2025-08-21,S01,Mumbai,Espresso,5,43.21,216.05
2025-08-21,S01,Mumbai,Latte,6,66.53,399.18
2025-08-21,S01,Mumbai,Cappuccino,5,88.38,441.9
2025-08-21,S01,Mumbai,Americano,6,106.35,638.1
2025-08-21,S01,Mumbai,Mocha,5,130.4,652.0
2025-08-21,S02,Delhi,Espresso,1,54.84,54.84
2025-08-21,S02,Delhi,Latte,5,69.66,348.3
2025-08-21,S02,Delhi,Cappuccino,9,86.12,775.08
2025-08-21,S02,Delhi,Americano,8,109.29,874.32
2025-08-21,S02,Delhi,Mocha,4,120.83,483.32
2025-08-21,S03,Bengaluru,Espresso,4,52.96,211.84
2025-08-21,S03,Bengaluru,Latte,4,76.49,305.96
2025-08-21,S03,Bengaluru,Cappuccino,4,97.27,389.08
2025-08-21,S03,Bengaluru,Americano,4,103.81,415.24
2025-08-21,S03,Bengaluru,Mocha,7,130.04,910.28
2025-08-21,S04,Chennai,Espresso,3,48.95,146.85
2025-08-21,S04,Chennai,Latte,7,73.94,517.58
2025-08-21,S04,Chennai,Cappuccino,6,94.35,566.1
2025-08-21,S04,Chennai,Americano,5,107.76,538.8
2025-08-21,S04,Chennai,Mocha,0,125.08,0.0
2025-08-21,S05,Kolkata,Espresso,8,52.42,419.36
2025-08-21,S05,Kolkata,Latte,2,72.27,144.54
2025-08-21,S05,Kolkata,Cappuccino,2,96.09,192.18
2025-08-21,S05,Kolkata,Americano,7,115.98,811.86
2025-08-21,S05,Kolkata,Mocha,5,138.5,692.5
2025-08-22,S01,Mumbai,Espresso,6,47.1,282.6
2025-08-22,S01,Mumbai,Latte,7,66.31,464.17
2025-08-22,S01,Mumbai,Cappuccino,5,90.75,453.75
2025-08-22,S01,Mumbai,Americano,4,106.19,424.76
2025-08-22,S01,Mumbai,Mocha,3,126.77,380.31
2025-08-22,S02,Delhi,Espresso,6,55.28,331.68
2025-08-22,S02,Delhi,Latte,9,69.32,623.88
2025-08-22,S02,Delhi,Cappuccino,3,83.43,250.29
2025-08-22,S02,Delhi,Americano,7,108.7,760.9
2025-08-22,S02,Delhi,Mocha,2,134.74,269.48
2025-08-22,S03,Bengaluru,Espresso,5,54.92,274.6
2025-08-22,S03,Bengaluru,Latte,3,78.42,235.26
2025-08-22,S03,Bengaluru,Cappuccino,4,93.56,374.24
2025-08-22,S03,Bengaluru,Americano,6,110.43,662.58
2025-08-22,S03,Bengaluru,Mocha,2,127.96,255.92
2025-08-22,S04,Chennai,Espresso,6,54.34,326.04
2025-08-22,S04,Chennai,Latte,5,65.66,328.3
2025-08-22,S04,Chennai,Cappuccino,3,94.7,284.1
2025-08-22,S04,Chennai,Americano,7,113.54,794.78
2025-08-22,S04,Chennai,Mocha,5,126.72,633.6
2025-08-22,S05,Kolkata,Espresso,5,49.55,247.75
2025-08-22,S05,Kolkata,Latte,6,67.36,404.16
2025-08-22,S05,Kolkata,Cappuccino,5,86.3,431.5
2025-08-22,S05,Kolkata,Americano,2,110.42,220.84
2025-08-22,S05,Kolkata,Mocha,5,137.1,685.5
2025-08-23,S01,Mumbai,Espresso,2,44.74,89.48
2025-08-23,S01,Mumbai,Latte,4,72.43,289.72
2025-08-23,S01,Mumbai,Cappuccino,3,89.13,267.39
2025-08-23,S01,Mumbai,Americano,8,119.5,956.0
2025-08-23,S01,Mumbai,Mocha,7,133.28,932.96
2025-08-23,S02,Delhi,Espresso,4,46.23,184.92
2025-08-23,S02,Delhi,Latte,6,70.15,420.9
2025-08-23,S02,Delhi,Cappuccino,5,88.06,440.3
2025-08-23,S02,Delhi,Americano,3,100.99,302.97
2025-08-23,S02,Delhi,Mocha,2,127.23,254.46
2025-08-23,S03,Bengaluru,Espresso,6,53.83,322.98
2025-08-23,S03,Bengaluru,Latte,3,74.38,223.14
2025-08-23,S03,Bengaluru,Cappuccino,6,87.76,526.56
2025-08-23,S03,Bengaluru,Americano,4,114.17,456.68
2025-08-23,S03,Bengaluru,Mocha,2,130.78,261.56
2025-08-23,S04,Chennai,Espresso,3,49.8,149.4
2025-08-23,S04,Chennai,Latte,4,68.86,275.44
2025-08-23,S04,Chennai,Cappuccino,8,94.78,758.24
2025-08-23,S04,Chennai,Americano,4,116.7,466.8
2025-08-23,S04,Chennai,Mocha,3,134.12,402.36
2025-08-23,S05,Kolkata,Espresso,8,44.89,359.12
2025-08-23,S05,Kolkata,Latte,3,67.5,202.5
2025-08-23,S05,Kolkata,Cappuccino,1,77.13,77.13
2025-08-23,S05,Kolkata,Americano,3,100.57,301.71
2025-08-23,S05,Kolkata,Mocha,4,136.36,545.44
2025-08-24,S01,Mumbai,Espresso,4,49.63,198.52
2025-08-24,S01,Mumbai,Latte,3,65.06,195.18
2025-08-24,S01,Mumbai,Cappuccino,6,90.04,540.24
2025-08-24,S01,Mumbai,Americano,6,111.9,671.4
2025-08-24,S01,Mumbai,Mocha,9,136.33,1226.97
2025-08-24,S02,Delhi,Espresso,5,48.85,244.25
2025-08-24,S02,Delhi,Latte,7,70.09,490.63
2025-08-24,S02,Delhi,Cappuccino,7,88.44,619.08
2025-08-24,S02,Delhi,Americano,2,108.81,217.62
2025-08-24,S02,Delhi,Mocha,6,124.17,745.02
2025-08-24,S03,Bengaluru,Espresso,4,44.43,177.72
2025-08-24,S03,Bengaluru,Latte,6,61.05,366.3
2025-08-24,S03,Bengaluru,Cappuccino,4,94.75,379.0
2025-08-24,S03,Bengaluru,Americano,10,108.54,1085.4
2025-08-24,S03,Bengaluru,Mocha,6,132.24,793.44
2025-08-24,S04,Chennai,Espresso,6,57.19,343.14
2025-08-24,S04,Chennai,Latte,3,70.37,211.11
2025-08-24,S04,Chennai,Cappuccino,5,86.4,432.0
2025-08-24,S04,Chennai,Americano,9,118.45,1066.05
2025-08-24,S04,Chennai,Mocha,4,134.78,539.12
2025-08-24,S05,Kolkata,Espresso,4,51.53,206.12
2025-08-24,S05,Kolkata,Latte,5,75.04,375.2
2025-08-24,S05,Kolkata,Cappuccino,4,98.69,394.76
2025-08-24,S05,Kolkata,Americano,7,102.98,720.86
2025-08-24,S05,Kolkata,Mocha,6,132.55,795.3
2025-08-25,S01,Mumbai,Espresso,1,42.57,42.57
2025-08-25,S01,Mumbai,Latte,8,65.58,524.64
2025-08-25,S01,Mumbai,Cappuccino,6,105.64,633.84
2025-08-25,S01,Mumbai,Americano,3,111.03,333.09
2025-08-25,S01,Mumbai,Mocha,4,121.82,487.28
2025-08-25,S02,Delhi,Espresso,5,51.04,255.2
2025-08-25,S02,Delhi,Latte,1,71.9,71.9
2025-08-25,S02,Delhi,Cappuccino,6,98.32,589.92
2025-08-25,S02,Delhi,Americano,7,113.15,792.05
2025-08-25,S02,Delhi,Mocha,7,129.01,903.07
2025-08-25,S03,Bengaluru,Espresso,4,50.03,200.12
2025-08-25,S03,Bengaluru,Latte,9,73.12,658.08
2025-08-25,S03,Bengaluru,Cappuccino,6,86.95,521.7
2025-08-25,S03,Bengaluru,Americano,10,112.24,1122.4
2025-08-25,S03,Bengaluru,Mocha,3,135.24,405.72
2025-08-25,S04,Chennai,Espresso,3,47.94,143.82
2025-08-25,S04,Chennai,Latte,9,61.37,552.33
2025-08-25,S04,Chennai,Cappuccino,5,88.1,440.5
2025-08-25,S04,Chennai,Americano,7,106.11,742.77
2025-08-25,S04,Chennai,Mocha,4,123.68,494.72
2025-08-25,S05,Kolkata,Espresso,5,63.85,319.25
2025-08-25,S05,Kolkata,Latte,3,76.25,228.75
2025-08-25,S05,Kolkata,Cappuccino,14,93.44,1308.16
2025-08-25,S05,Kolkata,Americano,5,116.37,581.85
2025-08-25,S05,Kolkata,Mocha,3,129.78,389.34
2025-08-26,S01,Mumbai,Espresso,4,53.19,212.76
2025-08-26,S01,Mumbai,Latte,2,75.86,151.72
2025-08-26,S01,Mumbai,Cappuccino,3,95.63,286.89
2025-08-26,S01,Mumbai,Americano,1,107.65,107.65
2025-08-26,S01,Mumbai,Mocha,8,126.76,1014.08
2025-08-26,S02,Delhi,Espresso,5,50.4,252.0
2025-08-26,S02,Delhi,Latte,1,71.1,71.1
2025-08-26,S02,Delhi,Cappuccino,3,92.78,278.34
2025-08-26,S02,Delhi,Americano,4,114.78,459.12
2025-08-26,S02,Delhi,Mocha,6,121.78,730.68
2025-08-26,S03,Bengaluru,Espresso,5,53.31,266.55
2025-08-26,S03,Bengaluru,Latte,3,73.0,219.0
2025-08-26,S03,Bengaluru,Cappuccino,6,95.56,573.36
2025-08-26,S03,Bengaluru,Americano,3,114.46,343.38
2025-08-26,S03,Bengaluru,Mocha,9,128.49,1156.41
2025-08-26,S04,Chennai,Espresso,3,56.46,169.38
2025-08-26,S04,Chennai,Latte,3,68.23,204.69
2025-08-26,S04,Chennai,Cappuccino,2,89.58,179.16
2025-08-26,S04,Chennai,Americano,7,107.57,752.99
2025-08-26,S04,Chennai,Mocha,3,130.06,390.18
2025-08-26,S05,Kolkata,Espresso,6,56.33,337.98
2025-08-26,S05,Kolkata,Latte,4,74.33,297.32
2025-08-26,S05,Kolkata,Cappuccino,5,89.2,446.0
2025-08-26,S05,Kolkata,Americano,3,102.89,308.67
2025-08-26,S05,Kolkata,Mocha,5,123.38,616.9
2025-08-27,S01,Mumbai,Espresso,2,44.83,89.66
2025-08-27,S01,Mumbai,Latte,2,62.95,125.9
2025-08-27,S01,Mumbai,Cappuccino,7,96.91,678.37
2025-08-27,S01,Mumbai,Americano,5,113.73,568.65
2025-08-27,S01,Mumbai,Mocha,2,124.49,248.98
2025-08-27,S02,Delhi,Espresso,3,54.01,162.03
2025-08-27,S02,Delhi,Latte,2,62.86,125.72
2025-08-27,S02,Delhi,Cappuccino,6,92.68,556.08
2025-08-27,S02,Delhi,Americano,5,112.29,561.45
2025-08-27,S02,Delhi,Mocha,3,124.62,373.86
2025-08-27,S03,Bengaluru,Espresso,6,46.31,277.86
2025-08-27,S03,Bengaluru,Latte,3,74.75,224.25
2025-08-27,S03,Bengaluru,Cappuccino,4,78.24,312.96
2025-08-27,S03,Bengaluru,Americano,5,113.16,565.8
2025-08-27,S03,Bengaluru,Mocha,6,129.86,779.16
2025-08-27,S04,Chennai,Espresso,8,47.84,382.72
2025-08-27,S04,Chennai,Latte,4,68.46,273.84
2025-08-27,S04,Chennai,Cappuccino,4,91.11,364.44
2025-08-27,S04,Chennai,Americano,6,110.51,663.06
2025-08-27,S04,Chennai,Mocha,6,137.08,822.48
2025-08-27,S05,Kolkata,Espresso,2,48.02,96.04
2025-08-27,S05,Kolkata,Latte,4,61.13,244.52
2025-08-27,S05,Kolkata,Cappuccino,4,92.22,368.88
2025-08-27,S05,Kolkata,Americano,5,103.38,516.9
2025-08-27,S05,Kolkata,Mocha,10,133.18,1331.8
2025-08-28,S01,Mumbai,Espresso,2,50.91,101.82
2025-08-28,S01,Mumbai,Latte,6,70.61,423.66
2025-08-28,S01,Mumbai,Cappuccino,2,96.75,193.5
2025-08-28,S01,Mumbai,Americano,5,120.84,604.2
2025-08-28,S01,Mumbai,Mocha,8,124.74,997.92
2025-08-28,S02,Delhi,Espresso,3,44.63,133.89
2025-08-28,S02,Delhi,Latte,6,75.42,452.52
2025-08-28,S02,Delhi,Cappuccino,6,88.78,532.68
2025-08-28,S02,Delhi,Americano,2,118.02,236.04
2025-08-28,S02,Delhi,Mocha,5,138.46,692.3
2025-08-28,S03,Bengaluru,Espresso,4,50.53,202.12
2025-08-28,S03,Bengaluru,Latte,2,68.34,136.68
2025-08-28,S03,Bengaluru,Cappuccino,2,97.37,194.74
2025-08-28,S03,Bengaluru,Americano,10,108.82,1088.2
2025-08-28,S03,Bengaluru,Mocha,5,122.97,614.85
2025-08-28,S04,Chennai,Espresso,6,46.68,280.08
2025-08-28,S04,Chennai,Latte,3,68.39,205.17
2025-08-28,S04,Chennai,Cappuccino,6,89.69,538.14
2025-08-28,S04,Chennai,Americano,3,121.46,364.38
2025-08-28,S04,Chennai,Mocha,3,128.95,386.85
2025-08-28,S05,Kolkata,Espresso,4,56.19,224.76
2025-08-28,S05,Kolkata,Latte,5,77.54,387.7
2025-08-28,S05,Kolkata,Cappuccino,3,87.26,261.78
2025-08-28,S05,Kolkata,Americano,5,103.84,519.2
2025-08-28,S05,Kolkata,Mocha,10,136.14,1361.4
2025-08-29,S01,Mumbai,Espresso,3,47.79,143.37
2025-08-29,S01,Mumbai,Latte,3,70.24,210.72
2025-08-29,S01,Mumbai,Cappuccino,3,80.01,240.03
2025-08-29,S01,Mumbai,Americano,7,111.86,783.02
2025-08-29,S01,Mumbai,Mocha,4,126.77,507.08
2025-08-29,S02,Delhi,Espresso,8,48.48,387.84
2025-08-29,S02,Delhi,Latte,5,71.55,357.75
2025-08-29,S02,Delhi,Cappuccino,7,89.92,629.44
2025-08-29,S02,Delhi,Americano,9,118.1,1062.9
2025-08-29,S02,Delhi,Mocha,3,136.24,408.72
2025-08-29,S03,Bengaluru,Espresso,1,53.43,53.43
2025-08-29,S03,Bengaluru,Latte,5,64.4,322.0
2025-08-29,S03,Bengaluru,Cappuccino,5,88.2,441.0
2025-08-29,S03,Bengaluru,Americano,5,108.44,542.2
2025-08-29,S03,Bengaluru,Mocha,7,127.06,889.42
2025-08-29,S04,Chennai,Espresso,5,50.93,254.65
2025-08-29,S04,Chennai,Latte,5,71.13,355.65
2025-08-29,S04,Chennai,Cappuccino,6,84.02,504.12
2025-08-29,S04,Chennai,Americano,6,110.75,664.5
2025-08-29,S04,Chennai,Mocha,3,127.96,383.88
2025-08-29,S05,Kolkata,Espresso,5,47.84,239.2
2025-08-29,S05,Kolkata,Latte,5,66.86,334.3
2025-08-29,S05,Kolkata,Cappuccino,9,90.46,814.14
2025-08-29,S05,Kolkata,Americano,7,119.88,839.16
2025-08-29,S05,Kolkata,Mocha,5,137.37,686.85
2025-08-30,S01,Mumbai,Espresso,1,51.09,51.09
2025-08-30,S01,Mumbai,Latte,6,73.28,439.68
2025-08-30,S01,Mumbai,Cappuccino,10,80.66,806.6
2025-08-30,S01,Mumbai,Americano,1,104.98,104.98
2025-08-30,S01,Mumbai,Mocha,5,124.41,622.05
2025-08-30,S02,Delhi,Espresso,6,48.02,288.12
2025-08-30,S02,Delhi,Latte,7,72.77,509.39
2025-08-30,S02,Delhi,Cappuccino,6,90.39,542.34
2025-08-30,S02,Delhi,Americano,2,112.41,224.82
2025-08-30,S02,Delhi,Mocha,6,135.19,811.14
2025-08-30,S03,Bengaluru,Espresso,3,44.36,133.08
2025-08-30,S03,Bengaluru,Latte,5,67.76,338.8
2025-08-30,S03,Bengaluru,Cappuccino,8,91.93,735.44
2025-08-30,S03,Bengaluru,Americano,10,118.64,1186.4
2025-08-30,S03,Bengaluru,Mocha,3,122.82,368.46
2025-08-30,S04,Chennai,Espresso,5,42.16,210.8
2025-08-30,S04,Chennai,Latte,5,72.48,362.4
2025-08-30,S04,Chennai,Cappuccino,1,81.88,81.88
2025-08-30,S04,Chennai,Americano,5,103.93,519.65
2025-08-30,S04,Chennai,Mocha,7,127.54,892.78
2025-08-30,S05,Kolkata,Espresso,2,50.13,100.26
2025-08-30,S05,Kolkata,Latte,6,70.87,425.22
2025-08-30,S05,Kolkata,Cappuccino,7,92.55,647.85
2025-08-30,S05,Kolkata,Americano,6,105.73,634.38
2025-08-30,S05,Kolkata,Mocha,4,129.03,516.12
2025-08-31,S01,Mumbai,Espresso,4,45.14,180.56
2025-08-31,S01,Mumbai,Latte,6,68.58,411.48
2025-08-31,S01,Mumbai,Cappuccino,6,82.77,496.62
2025-08-31,S01,Mumbai,Americano,7,105.38,737.66
2025-08-31,S01,Mumbai,Mocha,9,136.88,1231.92
2025-08-31,S02,Delhi,Espresso,5,59.58,297.9
2025-08-31,S02,Delhi,Latte,3,74.37,223.11
2025-08-31,S02,Delhi,Cappuccino,5,86.99,434.95
2025-08-31,S02,Delhi,Americano,3,111.3,333.9
2025-08-31,S02,Delhi,Mocha,9,125.82,1132.38
2025-08-31,S03,Bengaluru,Espresso,3,50.63,151.89
2025-08-31,S03,Bengaluru,Latte,8,64.03,512.24
2025-08-31,S03,Bengaluru,Cappuccino,6,95.52,573.12
2025-08-31,S03,Bengaluru,Americano,5,109.74,548.7
2025-08-31,S03,Bengaluru,Mocha,13,132.79,1726.27
2025-08-31,S04,Chennai,Espresso,3,58.2,174.6
2025-08-31,S04,Chennai,Latte,5,75.17,375.85
2025-08-31,S04,Chennai,Cappuccino,4,95.18,380.72
2025-08-31,S04,Chennai,Americano,1,107.46,107.46
2025-08-31,S04,Chennai,Mocha,9,129.79,1168.11
2025-08-31,S05,Kolkata,Espresso,1,52.32,52.32
2025-08-31,S05,Kolkata,Latte,7,71.77,502.39
2025-08-31,S05,Kolkata,Cappuccino,5,88.6,443.0
2025-08-31,S05,Kolkata,Americano,6,118.34,710.04
2025-08-31,S05,Kolkata,Mocha,7,130.22,911.54
2025-09-01,S01,Mumbai,Espresso,4,56.2,224.8
2025-09-01,S01,Mumbai,Latte,8,61.73,493.84
2025-09-01,S01,Mumbai,Cappuccino,5,96.22,481.1
2025-09-01,S01,Mumbai,Americano,4,100.97,403.88
2025-09-01,S01,Mumbai,Mocha,3,128.5,385.5
2025-09-01,S02,Delhi,Espresso,4,42.07,168.28
2025-09-01,S02,Delhi,Latte,1,60.68,60.68
2025-09-01,S02,Delhi,Cappuccino,5,83.18,415.9
2025-09-01,S02,Delhi,Americano,5,110.23,551.15
2025-09-01,S02,Delhi,Mocha,8,130.46,1043.68
2025-09-01,S03,Bengaluru,Espresso,5,41.4,207.0
2025-09-01,S03,Bengaluru,Latte,3,60.41,181.23
2025-09-01,S03,Bengaluru,Cappuccino,7,83.79,586.53
2025-09-01,S03,Bengaluru,Americano,8,98.84,790.72
2025-09-01,S03,Bengaluru,Mocha,4,132.76,531.04
2025-09-01,S04,Chennai,Espresso,5,46.85,234.25
2025-09-01,S04,Chennai,Latte,3,65.18,195.54
2025-09-01,S04,Chennai,Cappuccino,5,88.89,444.45
2025-09-01,S04,Chennai,Americano,6,112.86,677.16
2025-09-01,S04,Chennai,Mocha,7,129.21,904.47
2025-09-01,S05,Kolkata,Espresso,4,58.18,232.72
2025-09-01,S05,Kolkata,Latte,5,74.18,370.9
2025-09-01,S05,Kolkata,Cappuccino,6,91.89,551.34
2025-09-01,S05,Kolkata,Americano,9,106.93,962.37
2025-09-01,S05,Kolkata,Mocha,4,134.57,538.28
2025-09-02,S01,Mumbai,Espresso,2,41.18,82.36
2025-09-02,S01,Mumbai,Latte,5,69.94,349.7
2025-09-02,S01,Mumbai,Cappuccino,1,92.65,92.65
2025-09-02,S01,Mumbai,Americano,4,107.46,429.84
2025-09-02,S01,Mumbai,Mocha,4,122.73,490.92
2025-09-02,S02,Delhi,Espresso,5,53.82,269.1
2025-09-02,S02,Delhi,Latte,5,72.33,361.65
2025-09-02,S02,Delhi,Cappuccino,6,92.39,554.34
2025-09-02,S02,Delhi,Americano,6,109.55,657.3
2025-09-02,S02,Delhi,Mocha,2,139.21,278.42
2025-09-02,S03,Bengaluru,Espresso,3,51.49,154.47
2025-09-02,S03,Bengaluru,Latte,4,67.47,269.88
2025-09-02,S03,Bengaluru,Cappuccino,6,82.02,492.12
2025-09-02,S03,Bengaluru,Americano,2,98.72,197.44
2025-09-02,S03,Bengaluru,Mocha,3,124.76,374.28
2025-09-02,S04,Chennai,Espresso,6,52.81,316.86
2025-09-02,S04,Chennai,Latte,7,75.47,528.29
2025-09-02,S04,Chennai,Cappuccino,9,91.18,820.62
2025-09-02,S04,Chennai,Americano,4,110.49,441.96
2025-09-02,S04,Chennai,Mocha,4,136.33,545.32
2025-09-02,S05,Kolkata,Espresso,1,46.64,46.64
2025-09-02,S05,Kolkata,Latte,1,73.87,73.87
2025-09-02,S05,Kolkata,Cappuccino,8,94.99,759.92
2025-09-02,S05,Kolkata,Americano,9,110.92,998.28
2025-09-02,S05,Kolkata,Mocha,8,129.24,1033.92
2025-09-03,S01,Mumbai,Espresso,1,51.84,51.84
2025-09-03,S01,Mumbai,Latte,1,69.19,69.19
2025-09-03,S01,Mumbai,Cappuccino,3,80.82,242.46
2025-09-03,S01,Mumbai,Americano,4,108.48,433.92
2025-09-03,S01,Mumbai,Mocha,5,121.5,607.5
2025-09-03,S02,Delhi,Espresso,4,45.56,182.24
2025-09-03,S02,Delhi,Latte,2,78.58,157.16
2025-09-03,S02,Delhi,Cappuccino,4,94.18,376.72
2025-09-03,S02,Delhi,Americano,6,103.31,619.86
2025-09-03,S02,Delhi,Mocha,2,124.95,249.9
2025-09-03,S03,Bengaluru,Espresso,5,38.94,194.7
2025-09-03,S03,Bengaluru,Latte,10,67.62,676.2
2025-09-03,S03,Bengaluru,Cappuccino,10,90.3,903.0
2025-09-03,S03,Bengaluru,Americano,3,105.64,316.92
2025-09-03,S03,Bengaluru,Mocha,7,130.68,914.76
2025-09-03,S04,Chennai,Espresso,9,43.51,391.59
2025-09-03,S04,Chennai,Latte,3,67.5,202.5
2025-09-03,S04,Chennai,Cappuccino,7,89.32,625.24
2025-09-03,S04,Chennai,Americano,1,110.75,110.75
2025-09-03,S04,Chennai,Mocha,4,129.5,518.0
2025-09-03,S05,Kolkata,Espresso,5,57.63,288.15
2025-09-03,S05,Kolkata,Latte,3,71.18,213.54
2025-09-03,S05,Kolkata,Cappuccino,8,94.99,759.92
2025-09-03,S05,Kolkata,Americano,5,104.66,523.3
2025-09-03,S05,Kolkata,Mocha,4,124.92,499.68
2025-09-04,S01,Mumbai,Espresso,9,53.57,482.13
2025-09-04,S01,Mumbai,Latte,4,65.92,263.68
2025-09-04,S01,Mumbai,Cappuccino,7,95.13,665.91
2025-09-04,S01,Mumbai,Americano,4,111.5,446.0
2025-09-04,S01,Mumbai,Mocha,7,134.59,942.13
2025-09-04,S02,Delhi,Espresso,8,40.41,323.28
2025-09-04,S02,Delhi,Latte,1,70.69,70.69
2025-09-04,S02,Delhi,Cappuccino,2,84.45,168.9
2025-09-04,S02,Delhi,Americano,7,114.28,799.96
2025-09-04,S02,Delhi,Mocha,3,125.66,376.98
2025-09-04,S03,Bengaluru,Espresso,5,36.22,181.1
2025-09-04,S03,Bengaluru,Latte,4,82.71,330.84
2025-09-04,S03,Bengaluru,Cappuccino,3,93.94,281.82
2025-09-04,S03,Bengaluru,Americano,2,105.46,210.92
2025-09-04,S03,Bengaluru,Mocha,5,126.51,632.55
2025-09-04,S04,Chennai,Espresso,3,47.18,141.54
2025-09-04,S04,Chennai,Latte,6,64.97,389.82
2025-09-04,S04,Chennai,Cappuccino,5,96.5,482.5
2025-09-04,S04,Chennai,Americano,4,103.84,415.36
2025-09-04,S04,Chennai,Mocha,1,141.35,141.35
2025-09-04,S05,Kolkata,Espresso,5,47.15,235.75
2025-09-04,S05,Kolkata,Latte,8,68.22,545.76
2025-09-04,S05,Kolkata,Cappuccino,9,90.26,812.34
2025-09-04,S05,Kolkata,Americano,3,114.02,342.06
2025-09-04,S05,Kolkata,Mocha,6,129.1,774.6
2025-09-05,S01,Mumbai,Espresso,5,40.83,204.15
2025-09-05,S01,Mumbai,Latte,4,66.41,265.64
2025-09-05,S01,Mumbai,Cappuccino,3,84.56,253.68
2025-09-05,S01,Mumbai,Americano,7,111.88,783.16
2025-09-05,S01,Mumbai,Mocha,8,131.26,1050.08
2025-09-05,S02,Delhi,Espresso,6,59.87,359.22
2025-09-05,S02,Delhi,Latte,8,67.66,541.28
2025-09-05,S02,Delhi,Cappuccino,5,91.04,455.2
2025-09-05,S02,Delhi,Americano,7,114.77,803.39
2025-09-05,S02,Delhi,Mocha,6,128.49,770.94
2025-09-05,S03,Bengaluru,Espresso,4,51.96,207.84
2025-09-05,S03,Bengaluru,Latte,5,75.72,378.6
2025-09-05,S03,Bengaluru,Cappuccino,5,86.87,434.35
2025-09-05,S03,Bengaluru,Americano,4,98.03,392.12
2025-09-05,S03,Bengaluru,Mocha,8,126.54,1012.32
2025-09-05,S04,Chennai,Espresso,4,54.36,217.44
2025-09-05,S04,Chennai,Latte,6,64.76,388.56
2025-09-05,S04,Chennai,Cappuccino,6,93.1,558.6
